,UR888,fb888,CF888,PF888,ag888,jd888,pp888,y888,rr888,sc888,a888,nr888,T888,FG888,al888,bu888,pg888,b888,lu888,TS888,PK888,CJ888,CY888,eb888,AP888,jm888,v888,SF888,cu888,eg888,hc888,j888,c888,l888,cs888,IF888,OI888,au888,m888,SM888,ZC888,RM888,p888,zn888,pb888,fu888,TA888,ss888,MA888,IH888,sp888,ru888,SA888,IC888,sn888,rb888,ni888,bc888,SR888,lh888,i888,TF888
2021-03-25 08:27:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:28:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:29:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:30:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:31:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:32:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:33:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:34:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:35:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:36:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:37:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:38:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:39:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:40:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:41:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:42:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:43:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:44:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:45:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:46:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:47:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:48:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:49:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:50:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:51:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:52:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:53:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:54:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:55:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:56:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:57:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:58:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:59:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2021-03-25 09:00:00,48.0,57.0,66.0,84.0,78.0,92.0,98.0,80.0,6.0,84.0,71.0,66.0,,31.0,69.0,28.0,87.0,59.0,83.0,,66.0,64.0,38.0,110.0,103.0,65.0,32.0,83.0,97.0,93.0,95.0,81.0,40.0,25.0,49.0,,103.0,89.0,60.0,91.0,65.0,55.0,81.0,59.0,54.0,45.0,64.0,67.0,37.0,,72.0,73.0,34.0,,110.0,84.0,110.0,75.0,65.0,48.0,66.0,
2021-03-25 09:01:00,16.0,60.0,34.0,61.0,47.0,57.0,90.0,50.0,5.0,77.0,66.0,58.0,,10.0,23.0,16.0,75.0,39.0,57.0,,26.0,28.0,21.0,96.0,91.0,56.0,13.0,63.0,56.0,80.0,54.0,57.0,10.0,19.0,19.0,,86.0,71.0,35.0,61.0,51.0,20.0,43.0,39.0,28.0,19.0,37.0,34.0,18.0,,52.0,31.0,17.0,,110.0,52.0,94.0,64.0,14.0,30.0,34.0,
2021-03-25 09:02:00,18.0,36.0,26.0,47.0,18.0,50.0,81.0,34.0,2.0,60.0,50.0,42.0,,24.0,36.0,13.0,35.0,20.0,53.0,,17.0,23.0,22.0,81.0,86.0,32.0,13.0,67.0,53.0,72.0,69.0,60.0,6.0,11.0,11.0,,81.0,55.0,11.0,53.0,16.0,15.0,42.0,42.0,15.0,20.0,23.0,18.0,24.0,,54.0,19.0,14.0,,108.0,45.0,88.0,50.0,19.0,57.0,39.0,
2021-03-25 09:03:00,13.0,40.0,12.0,28.0,30.0,36.0,75.0,29.0,2.0,48.0,41.0,36.0,,22.0,19.0,9.0,49.0,21.0,37.0,,23.0,32.0,9.0,69.0,87.0,34.0,16.0,66.0,48.0,64.0,43.0,54.0,9.0,13.0,18.0,,80.0,47.0,17.0,54.0,12.0,13.0,17.0,20.0,8.0,27.0,14.0,8.0,18.0,,47.0,17.0,22.0,,114.0,45.0,72.0,38.0,12.0,11.0,45.0,
2021-03-25 09:04:00,19.0,23.0,14.0,34.0,17.0,35.0,72.0,49.0,0.0,54.0,15.0,34.0,,9.0,15.0,1.0,53.0,14.0,38.0,,29.0,14.0,12.0,78.0,85.0,12.0,6.0,65.0,24.0,61.0,50.0,48.0,8.0,11.0,20.0,,84.0,38.0,16.0,71.0,21.0,9.0,43.0,24.0,4.0,11.0,20.0,16.0,17.0,,31.0,8.0,14.0,,108.0,29.0,79.0,48.0,15.0,16.0,48.0,
2021-03-25 09:05:00,11.0,14.0,15.0,51.0,26.0,48.0,75.0,22.0,1.0,47.0,39.0,46.0,,14.0,14.0,5.0,48.0,34.0,35.0,,9.0,17.0,15.0,99.0,72.0,16.0,3.0,77.0,28.0,85.0,52.0,53.0,3.0,11.0,17.0,,70.0,50.0,10.0,69.0,15.0,9.0,20.0,16.0,6.0,27.0,8.0,23.0,25.0,,29.0,23.0,7.0,,102.0,38.0,66.0,25.0,9.0,36.0,37.0,
2021-03-25 09:06:00,6.0,54.0,9.0,31.0,35.0,38.0,65.0,22.0,1.0,44.0,18.0,31.0,,6.0,17.0,6.0,49.0,48.0,49.0,,12.0,13.0,10.0,80.0,56.0,11.0,1.0,51.0,54.0,72.0,32.0,35.0,3.0,1.0,7.0,,77.0,72.0,21.0,30.0,7.0,12.0,26.0,27.0,11.0,15.0,9.0,27.0,26.0,,35.0,21.0,8.0,,98.0,31.0,76.0,46.0,21.0,29.0,25.0,
2021-03-25 09:07:00,9.0,10.0,9.0,51.0,24.0,72.0,60.0,24.0,1.0,43.0,28.0,29.0,,5.0,8.0,2.0,41.0,25.0,20.0,,8.0,8.0,5.0,72.0,42.0,14.0,8.0,42.0,40.0,56.0,39.0,31.0,4.0,1.0,10.0,,74.0,46.0,15.0,10.0,10.0,9.0,27.0,11.0,11.0,12.0,16.0,13.0,16.0,,22.0,13.0,16.0,,89.0,21.0,84.0,44.0,13.0,34.0,14.0,
2021-03-25 09:08:00,1.0,21.0,13.0,23.0,21.0,34.0,56.0,28.0,0.0,21.0,22.0,34.0,,10.0,8.0,1.0,43.0,14.0,13.0,,28.0,9.0,5.0,55.0,58.0,12.0,4.0,31.0,27.0,40.0,39.0,42.0,1.0,4.0,13.0,,57.0,53.0,15.0,9.0,8.0,7.0,22.0,8.0,10.0,6.0,8.0,15.0,7.0,,13.0,8.0,8.0,,88.0,13.0,71.0,28.0,11.0,49.0,15.0,
2021-03-25 09:09:00,6.0,12.0,12.0,46.0,13.0,46.0,75.0,19.0,11.0,27.0,25.0,15.0,,10.0,10.0,6.0,33.0,12.0,12.0,,8.0,3.0,3.0,67.0,66.0,6.0,2.0,33.0,52.0,46.0,32.0,19.0,1.0,2.0,8.0,,51.0,41.0,18.0,12.0,14.0,9.0,17.0,19.0,14.0,17.0,5.0,12.0,2.0,,20.0,9.0,5.0,,84.0,11.0,69.0,47.0,10.0,72.0,17.0,
2021-03-25 09:10:00,4.0,13.0,18.0,50.0,17.0,41.0,69.0,21.0,8.0,29.0,12.0,27.0,,9.0,21.0,2.0,41.0,27.0,22.0,,15.0,7.0,12.0,78.0,76.0,18.0,2.0,66.0,42.0,46.0,58.0,40.0,3.0,5.0,25.0,,52.0,52.0,12.0,51.0,29.0,11.0,30.0,21.0,10.0,15.0,5.0,3.0,14.0,,21.0,13.0,7.0,,75.0,29.0,48.0,49.0,27.0,36.0,24.0,
2021-03-25 09:11:00,2.0,15.0,10.0,36.0,31.0,45.0,74.0,30.0,0.0,37.0,13.0,24.0,,4.0,24.0,3.0,26.0,27.0,29.0,,47.0,8.0,24.0,97.0,75.0,19.0,8.0,36.0,38.0,59.0,28.0,51.0,0.0,2.0,13.0,,61.0,45.0,11.0,32.0,41.0,10.0,30.0,16.0,4.0,17.0,6.0,15.0,31.0,,53.0,12.0,4.0,,81.0,27.0,55.0,28.0,14.0,33.0,13.0,
2021-03-25 09:12:00,9.0,15.0,8.0,42.0,31.0,28.0,77.0,26.0,3.0,32.0,12.0,37.0,,11.0,18.0,6.0,27.0,32.0,43.0,,19.0,15.0,10.0,72.0,57.0,39.0,6.0,43.0,52.0,60.0,51.0,57.0,3.0,4.0,15.0,,56.0,50.0,10.0,29.0,26.0,12.0,31.0,22.0,12.0,20.0,13.0,16.0,24.0,,31.0,29.0,7.0,,80.0,72.0,72.0,57.0,12.0,23.0,16.0,
2021-03-25 09:13:00,5.0,14.0,7.0,15.0,26.0,28.0,57.0,15.0,7.0,47.0,18.0,18.0,,7.0,16.0,4.0,28.0,12.0,47.0,,12.0,11.0,17.0,68.0,62.0,29.0,12.0,44.0,56.0,48.0,43.0,45.0,1.0,7.0,19.0,,39.0,39.0,7.0,31.0,22.0,6.0,19.0,15.0,16.0,25.0,4.0,12.0,35.0,,35.0,14.0,12.0,,76.0,34.0,77.0,56.0,18.0,35.0,12.0,
2021-03-25 09:14:00,5.0,44.0,11.0,32.0,8.0,40.0,66.0,10.0,6.0,40.0,18.0,32.0,,6.0,25.0,3.0,28.0,17.0,25.0,,9.0,3.0,8.0,60.0,48.0,28.0,17.0,38.0,43.0,44.0,40.0,50.0,2.0,5.0,23.0,,40.0,25.0,10.0,21.0,17.0,8.0,16.0,11.0,5.0,13.0,10.0,8.0,12.0,,18.0,13.0,9.0,,81.0,25.0,62.0,67.0,9.0,30.0,6.0,
2021-03-25 09:15:00,7.0,35.0,14.0,30.0,23.0,18.0,64.0,9.0,3.0,35.0,33.0,32.0,,13.0,26.0,4.0,41.0,9.0,32.0,,11.0,7.0,18.0,71.0,62.0,34.0,6.0,49.0,37.0,49.0,54.0,50.0,8.0,3.0,16.0,,51.0,40.0,5.0,27.0,15.0,2.0,15.0,28.0,30.0,31.0,13.0,24.0,25.0,,30.0,11.0,7.0,,99.0,24.0,72.0,59.0,14.0,37.0,14.0,
2021-03-25 09:16:00,13.0,26.0,7.0,18.0,6.0,33.0,57.0,11.0,0.0,29.0,23.0,15.0,,11.0,19.0,8.0,16.0,12.0,27.0,,9.0,9.0,14.0,55.0,53.0,10.0,6.0,38.0,23.0,45.0,21.0,37.0,27.0,6.0,12.0,,52.0,32.0,7.0,23.0,6.0,12.0,10.0,5.0,8.0,16.0,2.0,8.0,16.0,,31.0,4.0,8.0,,73.0,21.0,47.0,30.0,22.0,29.0,4.0,
2021-03-25 09:17:00,4.0,54.0,13.0,24.0,13.0,13.0,59.0,36.0,0.0,43.0,9.0,13.0,,8.0,14.0,3.0,26.0,8.0,9.0,,17.0,13.0,3.0,50.0,51.0,39.0,5.0,31.0,27.0,43.0,31.0,30.0,1.0,13.0,4.0,,62.0,33.0,2.0,9.0,14.0,17.0,43.0,6.0,7.0,17.0,6.0,1.0,11.0,,30.0,4.0,14.0,,53.0,18.0,57.0,39.0,2.0,44.0,12.0,
2021-03-25 09:18:00,4.0,43.0,10.0,24.0,12.0,27.0,47.0,29.0,0.0,23.0,25.0,12.0,,24.0,15.0,3.0,38.0,19.0,26.0,,14.0,7.0,4.0,64.0,54.0,51.0,2.0,18.0,25.0,37.0,20.0,42.0,2.0,4.0,6.0,,72.0,28.0,22.0,8.0,12.0,7.0,29.0,14.0,6.0,14.0,3.0,5.0,6.0,,25.0,14.0,8.0,,68.0,14.0,43.0,34.0,7.0,47.0,3.0,
2021-03-25 09:19:00,10.0,45.0,4.0,20.0,18.0,21.0,63.0,33.0,2.0,55.0,13.0,18.0,,8.0,8.0,3.0,26.0,5.0,31.0,,18.0,11.0,5.0,63.0,43.0,40.0,7.0,19.0,14.0,50.0,20.0,36.0,17.0,14.0,20.0,,59.0,21.0,8.0,30.0,7.0,3.0,31.0,20.0,4.0,19.0,7.0,7.0,15.0,,12.0,5.0,5.0,,95.0,19.0,64.0,19.0,12.0,22.0,7.0,
2021-03-25 09:20:00,9.0,38.0,13.0,34.0,11.0,38.0,69.0,20.0,6.0,73.0,30.0,9.0,,4.0,3.0,7.0,30.0,17.0,36.0,,28.0,8.0,10.0,80.0,56.0,37.0,20.0,18.0,21.0,64.0,15.0,36.0,18.0,16.0,24.0,,74.0,40.0,15.0,17.0,18.0,5.0,31.0,6.0,35.0,26.0,28.0,5.0,21.0,,15.0,6.0,2.0,,89.0,20.0,59.0,24.0,2.0,22.0,5.0,
2021-03-25 09:21:00,13.0,44.0,2.0,10.0,23.0,21.0,68.0,17.0,0.0,42.0,11.0,24.0,,19.0,8.0,8.0,22.0,4.0,16.0,,18.0,8.0,2.0,60.0,47.0,16.0,9.0,28.0,35.0,53.0,24.0,30.0,8.0,6.0,12.0,,67.0,35.0,24.0,33.0,27.0,2.0,18.0,32.0,12.0,26.0,8.0,3.0,18.0,,22.0,12.0,22.0,,84.0,13.0,61.0,33.0,11.0,25.0,6.0,
2021-03-25 09:22:00,13.0,28.0,8.0,26.0,5.0,29.0,70.0,17.0,8.0,48.0,32.0,21.0,,14.0,5.0,5.0,29.0,36.0,15.0,,8.0,6.0,4.0,68.0,23.0,13.0,3.0,34.0,12.0,46.0,26.0,23.0,3.0,8.0,15.0,,54.0,47.0,19.0,28.0,14.0,19.0,21.0,4.0,9.0,26.0,13.0,7.0,4.0,,17.0,10.0,15.0,,48.0,27.0,57.0,13.0,3.0,25.0,5.0,
2021-03-25 09:23:00,8.0,34.0,2.0,21.0,19.0,42.0,63.0,4.0,0.0,27.0,9.0,15.0,,2.0,12.0,7.0,18.0,20.0,11.0,,3.0,5.0,2.0,51.0,36.0,6.0,3.0,18.0,10.0,36.0,23.0,34.0,5.0,9.0,12.0,,35.0,36.0,16.0,7.0,23.0,12.0,21.0,15.0,15.0,22.0,9.0,9.0,15.0,,12.0,0.0,7.0,,53.0,10.0,44.0,16.0,4.0,10.0,8.0,
2021-03-25 09:24:00,10.0,38.0,6.0,15.0,25.0,13.0,52.0,31.0,5.0,54.0,15.0,21.0,,8.0,16.0,17.0,14.0,12.0,15.0,,2.0,1.0,4.0,57.0,40.0,13.0,4.0,33.0,41.0,42.0,27.0,45.0,3.0,7.0,11.0,,53.0,18.0,7.0,21.0,10.0,1.0,24.0,19.0,4.0,17.0,6.0,6.0,13.0,,13.0,13.0,2.0,,79.0,29.0,63.0,39.0,4.0,7.0,15.0,
2021-03-25 09:25:00,5.0,37.0,2.0,11.0,10.0,10.0,57.0,13.0,8.0,33.0,21.0,11.0,,11.0,17.0,8.0,17.0,12.0,20.0,,4.0,8.0,2.0,47.0,69.0,26.0,0.0,33.0,22.0,53.0,37.0,37.0,5.0,4.0,17.0,,52.0,36.0,0.0,21.0,14.0,0.0,29.0,4.0,11.0,13.0,11.0,3.0,10.0,,27.0,10.0,3.0,,83.0,18.0,32.0,22.0,2.0,11.0,11.0,
2021-03-25 09:26:00,17.0,21.0,3.0,20.0,5.0,20.0,61.0,17.0,11.0,45.0,15.0,15.0,,0.0,11.0,8.0,11.0,6.0,13.0,,10.0,13.0,5.0,43.0,43.0,20.0,8.0,27.0,15.0,38.0,15.0,35.0,3.0,8.0,7.0,,52.0,43.0,5.0,36.0,10.0,4.0,23.0,8.0,5.0,23.0,1.0,3.0,15.0,,20.0,16.0,1.0,,79.0,15.0,35.0,20.0,16.0,7.0,19.0,
